MOTIVO_CURADORIA;NU_ANO_CENSO;CO_IES;NO_IES;CO_CURSO;NO_CURSO;DS_TP_MODALIDADE_ENSINO;DS_TP_GRAU_ACADEMICO;CO_ROTULO_AREA;NO_ROTULO_AREA;DS_CLASSIFICACAO_AREA;DS_CRITERIO_ESCOPO;QT_VG_TOTAL;QT_INSCRITO_TOTAL;QT_ING;QT_MAT;ING_POSITIVO;DECISAO_CURADORIA;STATUS_VERIFICACAO_FONTE
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;163;UNIVERSIDADE ESTÁCIO DE SÁ;84907;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;100.0;0.0;0.0;4.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;163;UNIVERSIDADE ESTÁCIO DE SÁ;97843;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;Tecnológico;0612G01;Gestão da tecnologia da informação;CINE;CINE área geral 6 Computação/TIC;60.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;165;UNIVERSIDADE VEIGA DE ALMEIDA;92763;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;2.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1653;FACULDADE DE CIÊNCIA E EDUCAÇÃO DO CAPARAÓ;109529;SISTEMA DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;1.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;167;UNIVERSIDADE METODISTA DE SÃO PAULO;5123;CIÊNCIA DA COMPUTAÇÃO;Presencial;Bacharelado;0614C01;Ciência da computação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;5.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;167;UNIVERSIDADE METODISTA DE SÃO PAULO;89000;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;10.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;72221;SISTEMA DE INFORMAÇÃO;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;15.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;17138;Centro Universitário - Católica de Santa Catarina em Joinville;1152849;SISTEMA DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;32.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1732;FACULDADE GENNARI E PEARTREE;84971;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;17.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1745;Faculdade de Tecnologia Alvares de Azevedo;95613;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;100.0;0.0;0.0;28.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1774;FACULDADE EDUCACIONAL DE PONTA GROSSA;48085;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1776;Faculdade Anhanguera de Tecnologia de Junduaí;51848;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;28.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1784;Faculdade Anhanguera de São Caetano;66743;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;46.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1784;Faculdade Anhanguera de São Caetano;66745;CIÊNCIA DA COMPUTAÇÃO;Presencial;Bacharelado;0614C01;Ciência da computação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;12.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1790;FACULDADE DO SUL DA BAHIA;72607;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;18;UNIVERSIDADE CATÓLICA DE PELOTAS;1529;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;13.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;18;UNIVERSIDADE CATÓLICA DE PELOTAS;1532;CIÊNCIA DA COMPUTAÇÃO;Presencial;Bacharelado;0614C01;Ciência da computação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;7.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;66681;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;30.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;66691;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;2.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;83953;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;13.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;108432;INFORMÁTICA;Presencial;Bacharelado;0614C01;Ciência da computação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;66.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;1129606;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;14.0;0.0;0.0;54.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1830;FACULDADE ANHANGUERA DE PASSO FUNDO;104116;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;Tecnológico;0612G01;Gestão da tecnologia da informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;2.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;53407;SISTEMA DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;2.0;0.0;0.0;1.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1846;CENTRO UNIVERSITÁRIO DE LINS;68555;SISTEMAS PARA INTERNET;Presencial;Tecnológico;0615S03;Sistemas para internet;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;1.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1854;CLARETIANO - FACULDADE - CLARETIANORC;1117951;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;60.0;0.0;0.0;2.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;1874;FACULDADE DE TECNOLOGIA DE OURINHOS;367802;ANÁLISE DE SISTEMAS E TECNOLOGIAS DA INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;20.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;116075;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;19.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;1164690;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;80.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;20;UNIVERSIDADE DE PASSO FUNDO;98373;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;54.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;2009;FACULDADE DE TAQUARITINGA;58858;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;584.0;0.0;0.0;8.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;21335;SISTEMAS DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;19.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;2175;FACULDADE METROPOLITANA DE BLUMENAU;1143446;BANCO DE DADOS;Presencial;Tecnológico;0612B01;Banco de dados;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;5.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;221;UNIVERSIDADE CRUZEIRO DO SUL;1140816;JOGOS DIGITAIS;Presencial;Tecnológico;0613J01;Jogos digitais;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;221;UNIVERSIDADE CRUZEIRO DO SUL;1140830;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;225;INSTITUTO DE ENSINO SUPERIOR SANTO ANDRÉ;5913;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;515.0;0.0;0.0;33.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;226;CENTRO UNIVERSITÁRIO LUSÍADA;5926;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;290.0;0.0;0.0;28.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;227;UNIVERSIDADE CATÓLICA DE SANTOS;119366;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;13.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;242;CENTRO UNIVERSITÁRIO ANHANGUERA;113191;CIÊNCIA DA COMPUTAÇÃO;Presencial;Bacharelado;0614C01;Ciência da computação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;33.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;2470;INSTITUTO SALVADOR DE ENSINO E CULTURA;104172;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Presencial;Tecnológico;0612G01;Gestão da tecnologia da informação;CINE;CINE área geral 6 Computação/TIC;0.0;0.0;0.0;8.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;2501;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;79782;REDES DE COMPUTADORES;Presencial;Tecnológico;0612R01;Redes de computadores;CINE;CINE área geral 6 Computação/TIC;375.0;0.0;0.0;14.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;254;CENTRO UNIVERSITÁRIO CAPITAL;44001;SISTEMA DE INFORMAÇÃO;Presencial;Bacharelado;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;100.0;0.0;0.0;0.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
"QT_INSCRITO_TOTAL igual a zero; o dado nao distingue zero real de campo nao informado";2015;2565;ABEU - CENTRO UNIVERSITÁRIO;119568;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Presencial;Tecnológico;0615S02;Sistemas de informação;CINE;CINE área geral 6 Computação/TIC;120.0;0.0;0.0;2.0;nao;"manter; zero pode ser campo nao informado; nao usar em medias de demanda";"pendente; triagem automatica nao confirma preenchimento da IES"
